0,1.1404
1,2.27393
2,4.97733
3,2.67496
4,3.58437
5,1.02953
6,-0.876971
7,2.96147
8,-2.48132
9,-0.997673
10,0.304566
11,2.62417
12,0.773203
13,-0.580193
14,0.41006
15,2.33518
16,1.15003
17,-1.13899
18,0.196538
19,-1.93014
20,-0.190182
21,-4.0458
22,-2.76475
23,-1.72473
24,-1.37023
25,-0.0577376
26,0.84279
27,0.285588
28,0.761623
29,-0.267972
30,3.91397
31,2.34175
32,-1.64859
33,1.00429
34,-1.66759
35,-1.99027
36,-1.90025
37,-0.38208
38,-0.909618
39,-2.68382
40,1.79286
41,2.86758
42,1.86934
43,1.40706
44,-1.5247
45,-0.1454
46,-0.467947
47,-1.26346
48,-5.5126
49,-2.35387
50,-3.68289
51,-2.31815
52,-2.97042
53,-2.06688
54,-4.16946
55,-0.171521
56,-0.414459
57,-3.10552
58,-0.730426
59,-2.78906
60,-0.577759
61,-1.0017
62,3.41645
63,1.72939
64,-2.45977
65,-2.4182
66,-0.105952
67,-0.861248
68,-1.49161
69,0.302262
70,2.2737
71,3.48093
72,-0.571317
73,1.40252
74,-1.88668
75,-1.49542
76,-0.774285
77,-3.01401
78,-3.48231
79,-0.431055
80,-1.79207
81,-1.58939
82,0.284757
83,1.43879
84,-1.54645
85,0.436737
86,1.45628
87,1.987
88,0.345564
89,0.379517
90,-0.263191
91,-1.4646
92,-2.43279
93,-0.220495
94,1.46745
95,-0.50913
96,-0.292571
97,1.47612
98,1.46873
99,3.54294
100,2.35569
101,-0.429357
102,0.720786
103,3.17727
104,2.45542
105,1.15775
106,1.49025
107,-0.266247
108,-1.78243
109,1.63822
110,-1.62627
111,-2.87795
112,1.64806
113,2.86785
114,0.276623
115,0.773138
116,-0.28304
117,-0.108154
118,0.283737
119,-1.26598
120,-1.44304
121,1.64507
122,-1.01622
123,-0.596594
124,1.19682
125,-1.37307
126,-0.299887
127,0.383413
128,0.336484
129,0.449786
130,2.01597
131,3.30467
132,1.08799
133,-0.461109
134,-2.39004
135,-2.82745
136,-2.79939
137,0.757321
138,0.255196
139,0.35937
140,-0.0071079
141,-2.22789
142,2.01529
143,1.95281
144,1.23565
145,0.343333
146,-2.12467
147,-1.13237
148,-0.32735
149,-0.959992
150,-0.350778
151,-1.00247
152,-1.97973
153,-1.93185
154,-2.40549
155,2.46472
156,-0.703041
157,-0.389972
158,-0.779551
159,-2.96588
160,-0.125537
161,-2.08382
162,-1.24352
163,-2.71301
164,-1.96461
165,1.38854
166,1.66849
167,-2.07199
168,-0.587658
169,1.51846
170,1.74412
171,1.01492
172,-0.356435
173,1.71189
174,-0.606088
175,-4.02097
176,-1.66364
177,-0.725583
178,-0.714661
179,-0.00789413
180,-3.26283
181,0.302105
182,-1.4367
183,0.352105
184,2.85177
185,0.568703
186,2.12196
187,2.43166
188,1.04141
189,0.912097
190,-3.72826
191,-0.920053
192,1.03243
193,-0.911922
194,0.744889
195,-0.230259
196,0.276697
197,1.29965
198,3.05262
199,3.36753
200,1.41496
201,3.67303
202,0.560985
203,1.27942
204,1.69795
205,0.534714
206,1.74549
207,0.772926
208,-0.522863
209,0.22593
210,0.726436
211,0.179217
212,1.5508
213,0.490872
214,-0.150668
215,-0.0728262
216,-0.237302
217,-1.79248
218,-0.710544
219,-0.587349
220,0.111981
221,-2.2065
222,-3.33857
223,-1.19215
224,0.900777
225,-0.657657
226,3.38573
227,-0.112132
228,0.466565
229,3.51194
230,1.33854
231,1.84355
232,-0.95695
233,-0.72164
234,-0.130758
235,0.807311
236,-2.89785
237,-0.909286
238,0.0833009
239,0.34429
240,-0.331371
