0,1.40741e-15
1,1.47727e-15
2,1.56248e-15
3,1.79275e-15
4,2.07648e-15
5,2.84608e-15
6,2.74138e-15
7,2.89978e-15
8,2.84085e-15
9,3.28785e-15
10,3.18691e-15
11,3.1908e-15
12,3.55007e-15
13,2.77227e-15
14,2.88211e-15
15,2.36281e-15
16,2.2904e-15
17,1.47534e-15
18,1.75324e-15
19,6.2511e-16
20,8.38795e-16
21,1.44619e-15
22,3.49812e-16
23,7.06758e-16
24,3.75086e-16
25,1.08242e-15
26,5.74226e-16
27,5.29354e-16
28,1.37867e-15
29,1.37872e-15
30,8.90977e-16
31,1.13256e-15
32,1.01288e-15
33,7.86438e-16
34,4.92298e-16
35,1.05413e-15
36,1.11954e-15
37,5.64384e-16
38,2.67091e-16
39,3.1596e-17
40,6.1215e-16
41,2.1013e-16
42,5.23634e-16
43,6.05034e-16
44,8.68075e-16
45,7.0541e-16
46,8.28913e-16
47,4.34059e-16
48,1.60062e-16
49,1.19039e-16
50,7.70661e-17
51,1.01952e-16
52,7.25558e-16
53,7.4866e-16
54,5.34624e-16
55,6.66473e-16
56,5.45772e-16
57,6.56787e-16
58,5.98729e-16
59,9.45235e-16
60,1.02537e-15
61,4.7136e-16
62,6.15716e-16
63,6.87948e-16
64,9.76671e-16
65,2.71549e-16
66,6.22931e-16
67,4.22572e-16
68,1.26186e-15
69,3.63742e-16
70,9.61434e-16
71,5.4601e-16
72,1.61152e-15
73,6.86123e-16
74,1.37544e-15
75,8.81582e-16
76,1.39628e-15
77,2.62031e-15
78,2.94002e-15
79,8.2392e-15
80,5.32528e-15
81,9.01064e-15
82,3.201e-15
83,3.69532e-15
84,1.26276e-15
85,1.58628e-15
86,1.47852e-15
87,1.90125e-15
88,8.45129e-16
89,9.44472e-16
90,1.45857e-15
91,1.61986e-15
92,7.77369e-16
93,1.53665e-15
94,8.7098e-16
95,1.77119e-15
96,5.99151e-16
97,1.83152e-15
98,1.65342e-15
99,1.67488e-15
100,0.5
101,1.45098e-15
102,2.17077e-15
103,1.49727e-15
104,3.47221e-16
105,3.055e-16
106,1.03424e-15
107,1.39064e-16
108,8.09329e-16
109,1.14362e-15
110,3.98e-16
111,2.87923e-16
112,4.84414e-16
113,8.0077e-16
114,1.93143e-16
115,7.50763e-16
116,4.76952e-16
117,1.08746e-15
118,5.62835e-16
119,8.40698e-16
120,5.33581e-16
121,3.65636e-16
122,2.07924e-16
123,3.34458e-16
124,3.31272e-16
125,4.09119e-16
126,4.46398e-16
127,1.68325e-16
128,2.86038e-16
129,5.8411e-16
130,5.70323e-16
131,5.66475e-16
132,6.46471e-16
133,7.51524e-16
134,1.02962e-15
135,6.55976e-16
136,2.5698e-16
137,4.64196e-16
138,4.59053e-16
139,6.64122e-16
140,4.6808e-16
141,8.00302e-16
142,3.12362e-16
143,3.31168e-16
144,1.13778e-16
145,6.79367e-16
146,6.75905e-16
147,6.20613e-16
148,1.22025e-15
149,6.83988e-16
150,7.05214e-16
151,6.82847e-16
152,4.55796e-16
153,1.71822e-16
154,4.56905e-16
155,1.09642e-16
156,2.85791e-16
157,3.21559e-16
158,1.31076e-16
159,2.02001e-16
160,5.10741e-16
161,2.13961e-16
162,6.43015e-16
163,6.21109e-16
164,8.24749e-16
165,5.90746e-16
166,6.03106e-16
167,3.30997e-16
168,4.67125e-16
169,6.88335e-16
170,6.41577e-16
171,5.92107e-16
172,4.16134e-16
173,1.27223e-16
174,3.44317e-16
175,6.12215e-16
176,8.51479e-16
177,5.68586e-16
178,7.07995e-16
179,1.37163e-15
180,8.12295e-16
181,6.91585e-16
182,4.83478e-16
183,3.78119e-16
184,1.70563e-16
185,6.28915e-16
186,7.12105e-16
187,3.43775e-16
188,5.50553e-16
189,4.94349e-16
190,6.28321e-16
191,1.98647e-16
192,3.12481e-16
193,3.22042e-16
194,6.79442e-16
195,8.81363e-16
196,6.00877e-16
197,2.54919e-16
198,4.56432e-16
199,1.25008e-15
200,2.09117e-16
201,3.06677e-16
202,2.28315e-16
203,1.88494e-15
204,8.47054e-16
205,3.79545e-16
206,2.44194e-16
207,3.41372e-16
208,3.86963e-16
209,4.54278e-16
210,5.74637e-16
211,1.7215e-15
212,1.6638e-15
213,1.18215e-15
214,2.08494e-16
215,6.09758e-16
216,1.46826e-15
217,3.85217e-16
218,2.45998e-16
219,1.01557e-15
220,8.51417e-16
221,1.15968e-15
222,2.7597e-16
223,9.48001e-16
224,5.74038e-16
225,6.91271e-16
226,6.96608e-16
227,5.36305e-16
228,9.07768e-16
229,3.26282e-16
230,6.31852e-16
231,5.69722e-16
232,3.89854e-16
233,4.4884e-16
234,4.58363e-16
235,1.04648e-16
236,6.65351e-16
237,3.3235e-17
238,5.91999e-16
239,3.96656e-16
240,9.9689e-17
241,1.43476e-16
242,8.84503e-17
243,4.47802e-16
244,8.37738e-16
245,7.93265e-16
246,4.3958e-16
247,6.22769e-16
248,2.56752e-16
249,5.65835e-16
250,6.05195e-16
251,4.87922e-16
252,2.00903e-16
253,3.64801e-15
254,1.04985e-15
255,1.84742e-15
256,6.06712e-16
257,6.55533e-16
258,8.74943e-16
259,1.02791e-15
260,7.96331e-16
261,9.30837e-16
262,1.25281e-15
263,9.52207e-16
264,4.35317e-16
265,1.12071e-15
266,1.54324e-15
267,1.15361e-15
268,1.16136e-15
269,8.74897e-16
270,6.73489e-16
271,3.75233e-16
272,9.34666e-16
273,3.40068e-16
274,1.06987e-15
275,8.82352e-16
276,1.2561e-15
277,1.44198e-15
278,9.16469e-16
279,1.83442e-15
280,6.62009e-16
281,1.77904e-15
282,1.31028e-16
283,1.66657e-15
284,6.62086e-16
285,1.435e-15
286,8.13144e-16
287,1.72825e-15
288,1.17257e-15
289,3.25173e-15
290,1.31368e-15
291,1.14981e-14
292,1.8622e-14
293,1.19855e-14
294,2.3415e-15
295,4.82931e-15
296,1.0814e-15
297,1.8598e-15
298,9.86829e-16
299,2.07121e-15
300,0.5
301,2.64699e-15
302,2.96459e-15
303,3.8454e-15
304,4.43235e-15
305,2.43092e-15
306,4.05323e-15
307,3.28377e-15
308,4.56128e-15
309,1.08267e-14
310,1.31218e-14
311,1.21764e-14
312,5.32658e-15
313,4.65708e-15
314,5.76409e-15
315,1.18125e-15
316,3.69555e-15
317,1.09907e-15
318,2.96831e-15
319,1.84673e-15
320,1.77597e-15
321,9.66486e-16
322,3.02143e-15
323,1.4391e-15
324,1.66563e-15
325,1.2629e-15
326,9.70341e-16
327,7.09829e-16
328,2.3154e-15
329,6.8568e-16
330,1.43877e-15
331,3.59722e-16
332,1.25034e-15
333,1.01461e-15
334,1.81649e-15
335,1.32274e-15
336,7.6867e-16
337,9.50747e-16
338,4.78974e-16
339,2.93244e-15
340,3.36455e-16
341,2.95667e-15
342,8.48688e-16
343,1.0433e-15
344,2.53104e-15
345,2.10643e-15
346,1.70337e-15
347,6.49794e-16
348,1.11485e-15
349,1.07655e-15
350,1.16014e-15
351,1.1422e-15
352,1.02213e-15
353,2.80484e-16
354,1.23655e-15
355,1.36092e-15
356,9.60944e-16
357,2.05644e-15
358,1.36178e-15
359,1.70072e-16
360,4.87363e-16
361,8.71319e-16
362,2.36514e-16
363,1.19453e-15
364,1.15211e-15
365,1.17684e-15
366,5.51747e-16
367,8.9208e-16
368,1.72412e-15
369,1.58194e-15
370,1.36914e-15
371,1.43089e-15
